,,,0,0,0
PUMA,MODEL CAR,MONITORS & TV,269.37,372.37,184
PUMA,MUSIC SOFTWARE,MISCELLANEOUS,5.26,5.98,175
PUMA,NAILS,CLOTHING,139.34,205.9,136
PUMA,NECKLACE,CLOTHING,205.49,301.78,71
PUMA,PAN,CLOTHING,220.98,264.38,61
PUMA,PAPER,SPORTS,228.72,244.37,158
PUMA,PEN,SMART WATCH,159.82,169.8,92
PUMA,PENCIL,MISCELLANEOUS,128.82,139.32,170
PUMA,PENCIL SHARPENER,MISCELLANEOUS,259.58,343.28,166
PUMA,PLASMA TV,CLOTHING,106.68,152.06,154
PUMA,POTATO CHIPS,LAPTOP COMPUTERS,156.74,213.51,16
PUMA,RC CAR,MISCELLANEOUS,264.15,367.13,171
PUMA,RC HELICOPTER,ACCESSORIES,298.59,415.8,68
PUMA,RC PLANE,MISCELLANEOUS,48.06,50.9,172
PUMA,RULLER,SMART WATCH,81.25,99.93,32
PUMA,SAW,MONITORS & TV,178.58,192.69,192
PUMA,SCREWDRIVER,SMART WATCH,141.92,161.44,38
PUMA,SCREWS,MONITORS & TV,28.04,37.15,158
PUMA,SHAMPOO,CLOTHING,249.65,276.5,31
PUMA,SHAVING CREAM,CLOTHING,237.87,301.46,109
PUMA,SHIN GUARDS,SMART WATCH,74.76,106.22,195
PUMA,SHOES,MONITORS & TV,24.76,29.2,60
PUMA,SHORTS,SMART WATCH,41.63,43.77,112
PUMA,SHOVEL,MONITORS & TV,252.83,307.99,33
PUMA,SMARTPHONE,MONITORS & TV,5.87,7.18,195
PUMA,SOAP BAR,LAPTOP COMPUTERS,36.37,40.9,34
PUMA,SOCKS,CLOTHING,168.03,196.46,187
PUMA,SPOON,SPORTS,106.57,131.18,125
PUMA,SPORTS DRINK,ACCESSORIES,171.92,209.26,170
PUMA,SPRAY PAINT,SPORTS,180.17,193.96,125
PUMA,STAPLER,CLOTHING,129.32,171.35,33
PUMA,STOPWATCH,SMART WATCH,165.76,204.24,145
PUMA,STRAWS,ACCESSORIES,28.44,29.95,200
PUMA,STUFFED BEAR,MONITORS & TV,133.51,170.87,155
PUMA,SUNGLASSES,MONITORS & TV,103.29,131.01,163
PUMA,TENNIS BALL,MONITORS & TV,90.49,127.11,193
PUMA,THERMOS,SMART WATCH,144.46,170.21,131
PUMA,TIE,ACCESSORIES,151.96,195.31,92
PUMA,TIRE,LAPTOP COMPUTERS,275.2,297.8,113
PUMA,TOOTHBRUSH,LAPTOP COMPUTERS,116.86,142.04,70
PUMA,TOOTHPASTE,SPORTS,118.16,128.57,15
PUMA,TOWEL,MONITORS & TV,100.67,132.18,127
PUMA,TV REMOTE,MISCELLANEOUS,31.36,40.87,108
PUMA,VIDEO GAME,MONITORS & TV,264.23,297.98,45
PUMA,WALLET,CELL PHONE,235.65,267.56,170
PUMA,WATCH,LAPTOP COMPUTERS,118.29,144.7,97
PUMA,WATER BOTTLE,ACCESSORIES,166.12,192.8,92
PUMA,WINTER COAT,LAPTOP COMPUTERS,89.96,110.6,82
PUMA,WRENCH,MISCELLANEOUS,167.38,186.47,133
PURINA,ALBUM,MONITORS & TV,95.69,137.43,163
PURINA,BASEBALL CAP,LAPTOP COMPUTERS,128.99,181.54,153
PURINA,BASKETBALL,MISCELLANEOUS,41.21,61.4,163
PURINA,BATTERIES,CELL PHONE,167.85,249.43,55
PURINA,BATTERY PACK,CLOTHING,153.15,192.16,181
PURINA,BLANKET,MISCELLANEOUS,278.91,402.02,92
PURINA,BLENDER,MONITORS & TV,232.58,252.12,157
PURINA,BOOK,ACCESSORIES,116.29,129.83,175
PURINA,BOTTLE OF SODA,LAPTOP COMPUTERS,82.1,101.8,51
PURINA,BOWTIE,MISCELLANEOUS,203.93,293.14,137
PURINA,BOX,SMART WATCH,76.68,82.05,145
PURINA,BRACELET,SMART WATCH,255.35,359.96,8
PURINA,CALCULATOR,SPORTS,226.93,308.63,6
PURINA,CAR,LAPTOP COMPUTERS,9.87,12.22,174
PURINA,CLEATS,MONITORS & TV,181.59,253.21,6
PURINA,COFFEE MUG,SMART WATCH,197.11,214.66,101
PURINA,COLOGNE,MISCELLANEOUS,114.42,145.96,9
PURINA,COLORED PENCILS,CLOTHING,87.07,91.57,81
PURINA,COMB,CLOTHING,277.82,318.03,152
PURINA,CRACKERS,SPORTS,149.49,188.52,150
PURINA,DESK,SPORTS,168.31,189.7,168
PURINA,DRILL,CELL PHONE,105.24,123.03,35
PURINA,DRILL BITS,CELL PHONE,53.38,75.28,50
PURINA,ERASER,MONITORS & TV,144.84,183.23,118
PURINA,FISHING ROD,LAPTOP COMPUTERS,216.88,310.3,175
PURINA,FLATSCREEN TV,LAPTOP COMPUTERS,215.21,244.29,34
PURINA,FLIP PHONE,LAPTOP COMPUTERS,66.24,87.09,36
PURINA,FLUTE,CELL PHONE,31.71,38.57,46
PURINA,FOOTBALL,CLOTHING,186.3,231.76,120
PURINA,FORK,MONITORS & TV,291.67,355.41,140
PURINA,FRISBEE,MISCELLANEOUS,270.14,348.76,91
PURINA,GLASSES,SPORTS,6.94,10.08,109
PURINA,GLOVES,ACCESSORIES,222.79,260.37,53
PURINA,GPS,MISCELLANEOUS,48.39,61.89,161
PURINA,HAIR GEL,SMART WATCH,281.21,383.75,193
PURINA,HAMMER,MONITORS & TV,224.62,295.01,168
PURINA,HAND TOWEL,CELL PHONE,298.91,367.26,8
PURINA,HANDBAG,MISCELLANEOUS,184.81,244.32,125
PURINA,HEADPHONES,MISCELLANEOUS,61.18,85.91,85
PURINA,JACKET,CELL PHONE,201.42,216.84,99
PURINA,JEANS,CELL PHONE,74.57,105.23,92
PURINA,JERSEY,SMART WATCH,197.81,250.63,45
PURINA,KEYBOARD,MONITORS & TV,68.08,86.55,123
PURINA,KNIFE,SMART WATCH,263.83,382.76,187
PURINA,LANYARD,CELL PHONE,283.85,365.94,166
PURINA,LAPTOP,CELL PHONE,162.42,217.69,50
PURINA,LAWN MOWER,SPORTS,21.93,25.82,166
PURINA,LEMONADE,MONITORS & TV,114.74,134.51,87
PURINA,LOTION,SMART WATCH,19.82,25.71,164
PURINA,MECHANICAL PENCIL,CLOTHING,31.13,39.45,81
PURINA,MODEL CAR,MONITORS & TV,50.31,64.05,7
PURINA,MUSIC SOFTWARE,MISCELLANEOUS,18.06,21.4,98
PURINA,NAILS,CLOTHING,267.43,346.27,41
PURINA,NECKLACE,CLOTHING,51.08,53.98,48
PURINA,PAN,CLOTHING,62.82,74.96,166
PURINA,PAPER,SPORTS,268.88,336.14,8
PURINA,PEN,SMART WATCH,151.21,190.89,169
PURINA,PENCIL,MISCELLANEOUS,97.44,114.63,106
PURINA,PENCIL SHARPENER,MISCELLANEOUS,35.89,39.61,115
PURINA,PLASMA TV,CLOTHING,245.57,264.21,41
PURINA,POTATO CHIPS,LAPTOP COMPUTERS,200.38,250.21,97
PURINA,RC CAR,MISCELLANEOUS,260.3,336.97,119
PURINA,RC HELICOPTER,ACCESSORIES,170.76,208.97,27
PURINA,RC PLANE,MISCELLANEOUS,111.83,160.37,144
PURINA,RULLER,SMART WATCH,151.88,172.81,138
PURINA,SAW,MONITORS & TV,27.73,37.82,163
PURINA,SCREWDRIVER,SMART WATCH,296.85,363.8,171
PURINA,SCREWS,MONITORS & TV,89.21,124.59,30
PURINA,SHAMPOO,CLOTHING,280.94,350.71,137
PURINA,SHAVING CREAM,CLOTHING,153.81,221.91,25
PURINA,SHIN GUARDS,SMART WATCH,93.29,139.8,9
PURINA,SHOES,MONITORS & TV,229.8,300.89,195
PURINA,SHORTS,SMART WATCH,239.55,311.13,42
PURINA,SHOVEL,MONITORS & TV,116.44,173.37,124
PURINA,SMARTPHONE,MONITORS & TV,290.8,356.5,67
PURINA,SOAP BAR,LAPTOP COMPUTERS,18.62,27.84,182
PURINA,SOCKS,CLOTHING,230.81,320.87,196
PURINA,SPOON,SPORTS,140.37,178.51,58
PURINA,SPORTS DRINK,ACCESSORIES,152.65,206.54,189
PURINA,SPRAY PAINT,SPORTS,252.35,272.02,120
PURINA,STAPLER,CLOTHING,164.42,199.45,193
PURINA,STOPWATCH,SMART WATCH,228.38,291.29,194
PURINA,STRAWS,ACCESSORIES,162.78,223.16,108
PURINA,STUFFED BEAR,MONITORS & TV,42.5,61.82,78
PURINA,SUNGLASSES,MONITORS & TV,173.45,244.67,169
PURINA,TENNIS BALL,MONITORS & TV,88.79,107.98,193
PURINA,THERMOS,SMART WATCH,50.76,66.74,29
PURINA,TIE,ACCESSORIES,247.78,261.05,6
PURINA,TIRE,LAPTOP COMPUTERS,29.13,41.64,69
PURINA,TOOTHBRUSH,LAPTOP COMPUTERS,36.93,55.24,195
PURINA,TOOTHPASTE,SPORTS,35.34,37.5,144
PURINA,TOWEL,MONITORS & TV,218.53,303.4,80
PURINA,TV REMOTE,MISCELLANEOUS,185.61,224.55,81
PURINA,VIDEO GAME,MONITORS & TV,234.55,319.36,113
PURINA,WALLET,CELL PHONE,60.98,89.98,185
PURINA,WATCH,LAPTOP COMPUTERS,293.78,387.78,5
PURINA,WATER BOTTLE,ACCESSORIES,34.31,38.12,35
PURINA,WINTER COAT,LAPTOP COMPUTERS,209.09,306.59,186
PURINA,WRENCH,MISCELLANEOUS,130.46,159.57,18
RAM,ALBUM,MONITORS & TV,7.81,10.43,132
RAM,BASEBALL CAP,LAPTOP COMPUTERS,72.83,93.7,104
RAM,BASKETBALL,MISCELLANEOUS,84.27,92.28,155
RAM,BATTERIES,CELL PHONE,170.56,192.48,120
RAM,BATTERY PACK,CLOTHING,19.5,27.05,11
RAM,BLANKET,MISCELLANEOUS,274.42,300.51,11
RAM,BLENDER,MONITORS & TV,236.87,301.72,16
RAM,BOOK,ACCESSORIES,253.49,273.3,17
RAM,BOTTLE OF SODA,LAPTOP COMPUTERS,216.67,267.88,124
RAM,BOWTIE,MISCELLANEOUS,22.43,30.07,12
RAM,BOX,SMART WATCH,197.8,245.41,161
RAM,BRACELET,SMART WATCH,132.75,181.18,178
RAM,CALCULATOR,SPORTS,50.09,57.81,13
RAM,CAR,LAPTOP COMPUTERS,200.5,246.78,132
RAM,CLEATS,MONITORS & TV,265.66,289.39,125
RAM,COFFEE MUG,SMART WATCH,66.73,99.73,52
RAM,COLOGNE,MISCELLANEOUS,154.45,200.71,173
RAM,COLORED PENCILS,CLOTHING,48.3,53.43,159
RAM,COMB,CLOTHING,77.32,91.09,68
RAM,CRACKERS,SPORTS,239.88,320.96,39
RAM,DESK,SPORTS,194.09,281.43,44
RAM,DRILL,CELL PHONE,268.14,303.48,131
RAM,DRILL BITS,CELL PHONE,22.89,27.53,135
RAM,ERASER,MONITORS & TV,153,171.15,171
RAM,FISHING ROD,LAPTOP COMPUTERS,72.55,98.53,103
RAM,FLATSCREEN TV,LAPTOP COMPUTERS,153.64,210.45,43
RAM,FLIP PHONE,LAPTOP COMPUTERS,39.88,59.08,158
RAM,FLUTE,CELL PHONE,203.75,228.51,85
RAM,FOOTBALL,CLOTHING,124.2,159.02,314
RAM,FORK,MONITORS & TV,205.37,293.77,182
RAM,FRISBEE,MISCELLANEOUS,199.54,296.8,178
RAM,GLASSES,SPORTS,156.59,204.37,75
RAM,GLOVES,ACCESSORIES,148.4,214.04,49
RAM,GPS,MISCELLANEOUS,292.48,340.42,87
RAM,HAIR GEL,SMART WATCH,191.25,284.11,17
RAM,HAMMER,MONITORS & TV,164.29,212.93,156
RAM,HAND TOWEL,CELL PHONE,56.7,61.19,59
RAM,HANDBAG,MISCELLANEOUS,139.67,185.71,134
RAM,HEADPHONES,MISCELLANEOUS,69.26,91.21,105
RAM,JACKET,CELL PHONE,281.84,401.44,145
RAM,JEANS,CELL PHONE,240.2,287.46,156
RAM,JERSEY,SMART WATCH,12.64,17.75,136
RAM,KEYBOARD,MONITORS & TV,194.22,223.13,81
RAM,KNIFE,SMART WATCH,104.55,137.2,65
RAM,LANYARD,CELL PHONE,106.12,138.65,9
RAM,LAPTOP,CELL PHONE,77.56,83.25,119
RAM,LAWN MOWER,SPORTS,164.89,209.4,130
RAM,LEMONADE,MONITORS & TV,37.37,47.15,85
RAM,LOTION,SMART WATCH,98.05,139.68,56
RAM,MECHANICAL PENCIL,CLOTHING,131.92,180.91,138
RAM,MODEL CAR,MONITORS & TV,139.54,202.32,144
RAM,MUSIC SOFTWARE,MISCELLANEOUS,129.17,162.17,24
RAM,NAILS,CLOTHING,128.18,139.82,161
RAM,NECKLACE,CLOTHING,40.51,47.51,187
RAM,PAN,CLOTHING,212.36,252.4,159
RAM,PAPER,SPORTS,112.88,131.27,53
RAM,PEN,SMART WATCH,111.15,121.92,178
RAM,PENCIL,MISCELLANEOUS,56.45,72.52,91
RAM,PENCIL SHARPENER,MISCELLANEOUS,141.55,153.63,200
RAM,PLASMA TV,CLOTHING,180.03,268.56,51
RAM,POTATO CHIPS,LAPTOP COMPUTERS,61.43,80.73,43
RAM,RC CAR,MISCELLANEOUS,235.58,330.26,5
RAM,RC HELICOPTER,ACCESSORIES,51.93,56.69,193
RAM,RC PLANE,MISCELLANEOUS,138.68,149.79,196
RAM,RULLER,SMART WATCH,213.75,297.82,168
RAM,SAW,MONITORS & TV,25.04,33.49,79
RAM,SCREWDRIVER,SMART WATCH,151.29,183.49,154
RAM,SCREWS,MONITORS & TV,145.49,153.82,29
RAM,SHAMPOO,CLOTHING,135.51,177.95,57
RAM,SHAVING CREAM,CLOTHING,209.33,229.9,199
RAM,SHIN GUARDS,SMART WATCH,291.33,317.72,107
RAM,SHOES,MONITORS & TV,267.87,329.67,78
RAM,SHORTS,SMART WATCH,86.07,114.38,155
RAM,SHOVEL,MONITORS & TV,289.14,415.9,67
RAM,SMARTPHONE,MONITORS & TV,267.46,324.44,180
RAM,SOAP BAR,LAPTOP COMPUTERS,168.67,223.56,171
RAM,SOCKS,CLOTHING,100.36,123.14,172
RAM,SPOON,SPORTS,236.04,337.08,126
RAM,SPORTS DRINK,ACCESSORIES,55.95,76.88,102
RAM,SPRAY PAINT,SPORTS,201.36,257.84,26
RAM,STAPLER,CLOTHING,122.11,149.53,43
RAM,STOPWATCH,SMART WATCH,269.7,359.31,52
RAM,STRAWS,ACCESSORIES,77.93,93.88,89
RAM,STUFFED BEAR,MONITORS & TV,150.07,178.88,187
RAM,SUNGLASSES,MONITORS & TV,14.66,20.98,142
RAM,TENNIS BALL,MONITORS & TV,103.46,135.43,17
RAM,THERMOS,SMART WATCH,73.05,93.33,68
RAM,TIE,ACCESSORIES,225.41,251.86,40
RAM,TIRE,LAPTOP COMPUTERS,180.14,239.37,61
RAM,TOOTHBRUSH,LAPTOP COMPUTERS,148.5,213.19,73
RAM,TOOTHPASTE,SPORTS,237.04,260.71,67
RAM,TOWEL,MONITORS & TV,179.81,230.06,45
RAM,TV REMOTE,MISCELLANEOUS,213.3,269.52,133
RAM,VIDEO GAME,MONITORS & TV,145.28,172.15,14
RAM,WALLET,CELL PHONE,220.51,244.22,194
RAM,WATCH,LAPTOP COMPUTERS,6.17,6.9,145
RAM,WATER BOTTLE,ACCESSORIES,214.41,288.13,46
RAM,WINTER COAT,LAPTOP COMPUTERS,50.98,73.97,11
RAM,WRENCH,MISCELLANEOUS,297.59,405.95,39
RITE AID,ALBUM,MONITORS & TV,115.94,135.91,128
RITE AID,BASEBALL CAP,LAPTOP COMPUTERS,136.3,161.08,28
RITE AID,BASKETBALL,MISCELLANEOUS,236.41,307.19,59
RITE AID,BATTERIES,CELL PHONE,298.1,444.11,70
RITE AID,BATTERY PACK,CLOTHING,174.05,213.41,51
RITE AID,BLANKET,MISCELLANEOUS,48.82,67.61,16
RITE AID,BLENDER,MONITORS & TV,97.31,120.36,74
RITE AID,BOOK,ACCESSORIES,14.4,15.89,22
RITE AID,BOTTLE OF SODA,LAPTOP COMPUTERS,146.58,192.43,63
RITE AID,BOWTIE,MISCELLANEOUS,212.42,288.51,186
RITE AID,BOX,SMART WATCH,240.43,272.96,176
RITE AID,BRACELET,SMART WATCH,138.35,189.98,168
RITE AID,CALCULATOR,SPORTS,63.77,87.9,162
RITE AID,CAR,LAPTOP COMPUTERS,166.31,203.63,82
RITE AID,CLEATS,MONITORS & TV,286.71,320.79,152
RITE AID,COFFEE MUG,SMART WATCH,153.09,206.05,107
RITE AID,COLOGNE,MISCELLANEOUS,268.37,306.18,155
RITE AID,COLORED PENCILS,CLOTHING,151.02,213.64,42
RITE AID,COMB,CLOTHING,282.81,316.42,52
RITE AID,CRACKERS,SPORTS,258.83,368.13,59
RITE AID,DESK,SPORTS,143.95,153.91,106
RITE AID,DRILL,CELL PHONE,289.96,358.25,48
RITE AID,DRILL BITS,CELL PHONE,150.94,183.43,115
RITE AID,ERASER,MONITORS & TV,279.59,406.94,199
RITE AID,FISHING ROD,LAPTOP COMPUTERS,267.64,326.71,146
RITE AID,FLATSCREEN TV,LAPTOP COMPUTERS,290.33,321.37,9
RITE AID,FLIP PHONE,LAPTOP COMPUTERS,13.67,19.24,105
RITE AID,FLUTE,CELL PHONE,223.66,251.49,139
RITE AID,FOOTBALL,CLOTHING,120.89,134.9,197
RITE AID,FORK,MONITORS & TV,146.97,211.38,45
RITE AID,FRISBEE,MISCELLANEOUS,236.68,292.04,168
RITE AID,GLASSES,SPORTS,113.78,148.92,44
RITE AID,GLOVES,ACCESSORIES,274.89,365.58,117
RITE AID,GPS,MISCELLANEOUS,215.86,229.72,157
RITE AID,HAIR GEL,SMART WATCH,7.89,9.98,9
RITE AID,HAMMER,MONITORS & TV,124.8,164.93,145
RITE AID,HAND TOWEL,CELL PHONE,89.62,133.2,179
RITE AID,HANDBAG,MISCELLANEOUS,158.9,197.78,22
RITE AID,HEADPHONES,MISCELLANEOUS,47.64,60.51,169
RITE AID,JACKET,CELL PHONE,277.58,386.43,54
RITE AID,JEANS,CELL PHONE,95.06,114.62,184
RITE AID,JERSEY,SMART WATCH,213.9,279.54,71
RITE AID,KEYBOARD,MONITORS & TV,171.47,207.73,23
RITE AID,KNIFE,SMART WATCH,14.29,18.74,128
RITE AID,LANYARD,CELL PHONE,177.03,226.45,49
RITE AID,LAPTOP,CELL PHONE,158.65,208.52,99
RITE AID,LAWN MOWER,SPORTS,201.07,291.34,46
RITE AID,LEMONADE,MONITORS & TV,265.57,298.22,150
RITE AID,LOTION,SMART WATCH,44.18,47.23,186
RITE AID,MECHANICAL PENCIL,CLOTHING,204.01,299.93,188
RITE AID,MODEL CAR,MONITORS & TV,53.6,76.98,83
RITE AID,MUSIC SOFTWARE,MISCELLANEOUS,108.26,140.45,62
RITE AID,NAILS,CLOTHING,146.82,206.61,171
RITE AID,NECKLACE,CLOTHING,56.43,84.18,5
RITE AID,PAN,CLOTHING,19.78,22.91,86
RITE AID,PAPER,SPORTS,150.91,182.88,51
RITE AID,PEN,SMART WATCH,95.1,113.97,66
RITE AID,PENCIL,MISCELLANEOUS,254.41,344.59,44
RITE AID,PENCIL SHARPENER,MISCELLANEOUS,101.13,120.13,141
RITE AID,PLASMA TV,CLOTHING,52.31,63.85,74
RITE AID,POTATO CHIPS,LAPTOP COMPUTERS,211.76,227.18,116
RITE AID,RC CAR,MISCELLANEOUS,89.02,109.99,160
RITE AID,RC HELICOPTER,ACCESSORIES,48.24,61.58,58
RITE AID,RC PLANE,MISCELLANEOUS,54.8,64.82,26
RITE AID,RULLER,SMART WATCH,295.45,362.64,56
RITE AID,SAW,MONITORS & TV,291.42,426.83,186
RITE AID,SCREWDRIVER,SMART WATCH,29.78,44.49,14
RITE AID,SCREWS,MONITORS & TV,195.92,247.68,128
RITE AID,SHAMPOO,CLOTHING,31.89,47.39,72
RITE AID,SHAVING CREAM,CLOTHING,87.12,129.14,68
RITE AID,SHIN GUARDS,SMART WATCH,180.64,205.34,62
RITE AID,SHOES,MONITORS & TV,141.29,154.37,142
RITE AID,SHORTS,SMART WATCH,213.9,316.04,13
RITE AID,SHOVEL,MONITORS & TV,6.1,7.77,175
RITE AID,SMARTPHONE,MONITORS & TV,271.31,389.38,13
RITE AID,SOAP BAR,LAPTOP COMPUTERS,132.77,155.91,131
RITE AID,SOCKS,CLOTHING,253.28,348.44,199
RITE AID,SPOON,SPORTS,165.98,247.95,108
RITE AID,SPORTS DRINK,ACCESSORIES,197.1,262.8,18
RITE AID,SPRAY PAINT,SPORTS,94.86,132.85,30
RITE AID,STAPLER,CLOTHING,233.58,322.77,159
RITE AID,STOPWATCH,SMART WATCH,137.17,155.47,196
RITE AID,STRAWS,ACCESSORIES,77.46,104.7,38
RITE AID,STUFFED BEAR,MONITORS & TV,118.65,129.54,97
RITE AID,SUNGLASSES,MONITORS & TV,143.33,210.95,170
RITE AID,TENNIS BALL,MONITORS & TV,85.13,124.76,135
RITE AID,THERMOS,SMART WATCH,147.82,204.25,45
RITE AID,TIE,ACCESSORIES,124.58,147.92,147
RITE AID,TIRE,LAPTOP COMPUTERS,32.97,37.98,117
RITE AID,TOOTHBRUSH,LAPTOP COMPUTERS,171.03,198.22,64
RITE AID,TOOTHPASTE,SPORTS,196.96,277.91,9
RITE AID,TOWEL,MONITORS & TV,246.44,282.01,28
RITE AID,TV REMOTE,MISCELLANEOUS,43.22,62.83,63
RITE AID,VIDEO GAME,MONITORS & TV,185.22,275.55,110
RITE AID,WALLET,CELL PHONE,122.63,145.9,23
RITE AID,WATCH,LAPTOP COMPUTERS,167.87,192.97,156
RITE AID,WATER BOTTLE,ACCESSORIES,83.5,108.1,105
RITE AID,WINTER COAT,LAPTOP COMPUTERS,27.92,32.6,149
RITE AID,WRENCH,MISCELLANEOUS,191.2,239.13,107
SAMSUNG,ALBUM,MONITORS & TV,288.5,335.82,193
SAMSUNG,BASEBALL CAP,LAPTOP COMPUTERS,229.81,340.76,8
SAMSUNG,BASKETBALL,MISCELLANEOUS,171.25,214.25,140
SAMSUNG,BATTERIES,CELL PHONE,139.2,158.31,27
SAMSUNG,BATTERY PACK,CLOTHING,284.54,399.57,164
SAMSUNG,BLANKET,MISCELLANEOUS,259.48,323.63,157
SAMSUNG,BLENDER,MONITORS & TV,160.34,175.86,195
SAMSUNG,BOOK,ACCESSORIES,180.13,268.9,18
SAMSUNG,BOTTLE OF SODA,LAPTOP COMPUTERS,187.51,232.82,87
SAMSUNG,BOWTIE,MISCELLANEOUS,127.35,177.52,145
SAMSUNG,BOX,SMART WATCH,235.32,249.54,101
SAMSUNG,BRACELET,SMART WATCH,264.43,282.64,90
SAMSUNG,CALCULATOR,SPORTS,114.68,122.66,185
SAMSUNG,CAR,LAPTOP COMPUTERS,156.69,172.14,93
SAMSUNG,CLEATS,MONITORS & TV,26.67,28.85,159
SAMSUNG,COFFEE MUG,SMART WATCH,98.49,128.65,68
SAMSUNG,COLOGNE,MISCELLANEOUS,172.58,237.63,175
SAMSUNG,COLORED PENCILS,CLOTHING,42.8,56.71,81
SAMSUNG,COMB,CLOTHING,118.57,156.64,142
SAMSUNG,CRACKERS,SPORTS,11.2,15.85,45
SAMSUNG,DESK,SPORTS,256.5,368.91,97
SAMSUNG,DRILL,CELL PHONE,69.83,95.07,145
SAMSUNG,DRILL BITS,CELL PHONE,295.56,312.27,199
SAMSUNG,ERASER,MONITORS & TV,262.6,345.04,145
SAMSUNG,FISHING ROD,LAPTOP COMPUTERS,154.62,220.07,33
SAMSUNG,FLATSCREEN TV,LAPTOP COMPUTERS,146.91,173.77,73
SAMSUNG,FLIP PHONE,LAPTOP COMPUTERS,74.34,109.3,34
SAMSUNG,FLUTE,CELL PHONE,32.15,44.52,68
SAMSUNG,FOOTBALL,CLOTHING,169.64,202.48,216
SAMSUNG,FORK,MONITORS & TV,146.93,182.79,188
SAMSUNG,FRISBEE,MISCELLANEOUS,141.29,211.08,124
SAMSUNG,GLASSES,SPORTS,152.4,207.83,110
SAMSUNG,GLOVES,ACCESSORIES,207.96,268.69,22
SAMSUNG,GPS,MISCELLANEOUS,233.35,309.69,158
SAMSUNG,HAIR GEL,SMART WATCH,153.85,177.08,197
SAMSUNG,HAMMER,MONITORS & TV,10.33,12.35,173
SAMSUNG,HAND TOWEL,CELL PHONE,202.29,218.9,113
SAMSUNG,HANDBAG,MISCELLANEOUS,268.95,364.09,5
SAMSUNG,HEADPHONES,MISCELLANEOUS,257.08,374.38,87
SAMSUNG,JACKET,CELL PHONE,88.88,131.74,95
SAMSUNG,JEANS,CELL PHONE,116.74,158.83,107
SAMSUNG,JERSEY,SMART WATCH,230.4,273.48,120
SAMSUNG,KEYBOARD,MONITORS & TV,100.57,108.39,82
SAMSUNG,KNIFE,SMART WATCH,107.18,136.19,112
SAMSUNG,LANYARD,CELL PHONE,187.49,274.14,81
SAMSUNG,LAPTOP,CELL PHONE,92.65,110.39,79
SAMSUNG,LAWN MOWER,SPORTS,86.33,117,19
SAMSUNG,LEMONADE,MONITORS & TV,210.18,309.65,174
SAMSUNG,LOTION,SMART WATCH,214.94,282.72,143
SAMSUNG,MECHANICAL PENCIL,CLOTHING,7.34,10.94,95
SAMSUNG,MODEL CAR,MONITORS & TV,166.29,187.46,14
SAMSUNG,MUSIC SOFTWARE,MISCELLANEOUS,163.25,234.11,26
SAMSUNG,NAILS,CLOTHING,53.91,61.17,16
SAMSUNG,NECKLACE,CLOTHING,45.05,51.06,149
SAMSUNG,PAN,CLOTHING,112.48,152.97,160
SAMSUNG,PAPER,SPORTS,63.1,75.13,192
SAMSUNG,PEN,SMART WATCH,29.39,34.63,25
SAMSUNG,PENCIL,MISCELLANEOUS,83.7,103.84,13
SAMSUNG,PENCIL SHARPENER,MISCELLANEOUS,129.05,149.73,163
SAMSUNG,PLASMA TV,CLOTHING,203.28,262.93,33
SAMSUNG,POTATO CHIPS,LAPTOP COMPUTERS,93.19,118.9,58
SAMSUNG,RC CAR,MISCELLANEOUS,158.51,200.41,68
SAMSUNG,RC HELICOPTER,ACCESSORIES,79.35,109.72,70
SAMSUNG,RC PLANE,MISCELLANEOUS,65.82,74.73,76
SAMSUNG,RULLER,SMART WATCH,103.31,143.29,76
SAMSUNG,SAW,MONITORS & TV,171.09,188.78,182
SAMSUNG,SCREWDRIVER,SMART WATCH,259.89,314.59,83
SAMSUNG,SCREWS,MONITORS & TV,167.92,237.7,100
SAMSUNG,SHAMPOO,CLOTHING,242.66,272.04,146
SAMSUNG,SHAVING CREAM,CLOTHING,224.81,240.89,26
SAMSUNG,SHIN GUARDS,SMART WATCH,120.21,135.04,85
SAMSUNG,SHOES,MONITORS & TV,153.45,197.04,177
SAMSUNG,SHORTS,SMART WATCH,199.52,211.49,150
SAMSUNG,SHOVEL,MONITORS & TV,169.37,232.49,129
SAMSUNG,SMARTPHONE,MONITORS & TV,85.27,113.37,92
SAMSUNG,SOAP BAR,LAPTOP COMPUTERS,218.88,256.85,173
SAMSUNG,SOCKS,CLOTHING,268.32,388.62,97
SAMSUNG,SPOON,SPORTS,76.33,108.21,59
SAMSUNG,SPORTS DRINK,ACCESSORIES,155.44,214.71,120
SAMSUNG,SPRAY PAINT,SPORTS,135.76,199.5,142
SAMSUNG,STAPLER,CLOTHING,42.52,51.54,41
SAMSUNG,STOPWATCH,SMART WATCH,156.67,230.55,126
SAMSUNG,STRAWS,ACCESSORIES,233.96,318.45,124
SAMSUNG,STUFFED BEAR,MONITORS & TV,280.26,415.28,96
SAMSUNG,SUNGLASSES,MONITORS & TV,203.27,225.87,189
SAMSUNG,TENNIS BALL,MONITORS & TV,99.12,109.43,106
SAMSUNG,THERMOS,SMART WATCH,80.17,93.45,44
SAMSUNG,TIE,ACCESSORIES,253,282.31,69
SAMSUNG,TIRE,LAPTOP COMPUTERS,270.38,402.8,46
SAMSUNG,TOOTHBRUSH,LAPTOP COMPUTERS,260.33,298.05,192
SAMSUNG,TOOTHPASTE,SPORTS,272.81,348.31,36
SAMSUNG,TOWEL,MONITORS & TV,137.5,202.6,66
